time,ghi,ghi_clear_sky,day,GHI_daily_max_clearsky,GHI_percent_wrt_max
2023-05-30 07:30:00,216.0,258.7708099520455,2023-05-30,933.5146907190144,23.13836109356049
2023-05-30 07:40:00,231.0,288.68961099033805,2023-05-30,933.5146907190144,24.745191725057747
2023-05-30 07:50:00,270.0,318.6029318212721,2023-05-30,933.5146907190144,28.922951366950613
2023-05-30 08:00:00,324.0,348.43386547655484,2023-05-30,933.5146907190144,34.707541640340736
2023-05-30 08:10:00,334.0,378.1106643582139,2023-05-30,933.5146907190144,35.77876206133891
2023-05-30 08:20:00,423.0,407.56539832089527,2023-05-30,933.5146907190144,45.312623808222625
2023-05-30 08:30:00,530.0,436.73310113251387,2023-05-30,933.5146907190144,56.77468231290305
2023-05-30 08:40:00,518.0,465.55122353625507,2023-05-30,933.5146907190144,55.48921780770525
2023-05-30 08:50:00,476.0,493.9592822096841,2023-05-30,933.5146907190144,50.99009203951293
2023-05-30 09:00:00,426.0,521.8986488217855,2023-05-30,933.5146907190144,45.63398993452208
2023-05-30 09:10:00,441.0,549.3124080012368,2023-05-30,933.5146907190144,47.24082056601934
2023-05-30 09:20:00,526.0,576.1452946530176,2023-05-30,933.5146907190144,56.346194144503784
2023-05-30 09:30:00,505.0,602.3436633757991,2023-05-30,933.5146907190144,54.09663126040763
2023-05-30 09:40:00,488.0,627.8554889781449,2023-05-30,933.5146907190144,52.27555654471074
2023-05-30 09:50:00,341.0,652.6303874202454,2023-05-30,933.5146907190144,36.528616356037624
2023-05-30 10:00:00,545.0,676.6196510287268,2023-05-30,933.5146907190144,58.38151294440031
2023-05-30 10:10:00,711.0,699.776293552619,2023-05-30,933.5146907190144,76.16377193296995
2023-05-30 10:20:00,586.0,722.0551003599664,2023-05-30,933.5146907190144,62.77351667049281
2023-05-30 10:30:00,810.0,743.4126902135984,2023-05-30,933.5146907190144,86.76885410085184
2023-05-30 10:40:00,803.0,763.8075645443986,2023-05-30,933.5146907190144,86.01899980615312
2023-05-30 10:50:00,824.0,783.2001727236784,2023-05-30,933.5146907190144,88.26856269024928
2023-05-30 11:00:00,828.0,801.5529696854745,2023-05-30,933.5146907190144,88.69705085864855
2023-05-30 11:10:00,720.0,818.8304741338189,2023-05-30,933.5146907190144,77.1278703118683
2023-05-30 11:20:00,877.0,834.9993251342039,2023-05-30,933.5146907190144,93.9460309215396
2023-05-30 11:30:00,833.0,850.0283365221704,2023-05-30,933.5146907190144,89.23266106914762
2023-05-30 11:40:00,913.0,863.8885487261668,2023-05-30,933.5146907190144,97.802424437133
2023-05-30 11:50:00,910.0,876.5532767645399,2023-05-30,933.5146907190144,97.48105831083356
2023-05-30 12:00:00,944.0,887.9981590904422,2023-05-30,933.5146907190144,101.12320774222732
2023-05-30 12:10:00,975.0,898.201194468167,2023-05-30,933.5146907190144,104.44399104732166
2023-05-30 12:20:00,984.0,907.1427836606985,2023-05-30,933.5146907190144,105.40808942622002
2023-05-30 12:30:00,972.0,914.8057628020111,2023-05-30,933.5146907190144,104.1226249210222
2023-05-30 12:40:00,975.0,921.175433561232,2023-05-30,933.5146907190144,104.44399104732166
2023-05-30 12:50:00,838.0,926.2395890829556,2023-05-30,933.5146907190144,89.76827127964671
2023-05-30 13:00:00,1003.0,929.9885356007776,2023-05-30,933.5146907190144,107.44340822611652
2023-05-30 13:10:00,1002.0,932.4151096404688,2023-05-30,933.5146907190144,107.33628618401671
2023-05-30 13:20:00,953.0,933.5146907190144,2023-05-30,933.5146907190144,102.08730612112568
2023-05-30 13:30:00,983.0,933.285209756221,2023-05-30,933.5146907190144,105.3009673841202
2023-05-30 13:40:00,934.0,931.727152285754,2023-05-30,933.5146907190144,100.05198732122916
2023-05-30 13:50:00,988.0,928.843557926024,2023-05-30,933.5146907190144,105.83657759461929
2023-05-30 14:00:00,978.0,924.6400147855212,2023-05-30,933.5146907190144,104.76535717362113
2023-05-30 14:10:00,969.0,919.124649443478,2023-05-30,933.5146907190144,103.80125879472276
2023-05-30 14:20:00,964.0,912.3081124233578,2023-05-30,933.5146907190144,103.26564858422368
2023-05-30 14:30:00,953.0,904.2035592134132,2023-05-30,933.5146907190144,102.08730612112568
2023-05-30 14:40:00,938.0,894.8266269056836,2023-05-30,933.5146907190144,100.48047548962842
2023-05-30 14:50:00,924.0,884.1954072977045,2023-05-30,933.5146907190144,98.980766900231
2023-05-30 15:00:00,908.0,872.3304121233067,2023-05-30,933.5146907190144,97.26681422663393
2023-05-30 15:10:00,898.0,859.2545414530993,2023-05-30,933.5146907190144,96.19559380563574
2023-05-30 15:20:00,887.0,844.9930411611758,2023-05-30,933.5146907190144,95.01725134253776
2023-05-30 15:30:00,866.0,829.5734601389037,2023-05-30,933.5146907190144,92.7676884584416
2023-05-30 15:40:00,829.0,813.0256033724213,2023-05-30,933.5146907190144,88.80417290074837
2023-05-30 15:50:00,575.0,795.3814818254589,2023-05-30,933.5146907190144,61.59517420739483
2023-05-30 16:00:00,686.0,776.6752594726253,2023-05-30,933.5146907190144,73.48572088047452
2023-05-30 16:10:00,786.0,756.9431978272825,2023-05-30,933.5146907190144,84.19792509045622
2023-05-30 16:20:00,784.0,736.2235999302766,2023-05-30,933.5146907190144,83.98368100625659
2023-05-30 16:30:00,706.0,714.5567458692589,2023-05-30,933.5146907190144,75.62816172247086
2023-05-30 16:40:00,241.0,691.9848415892776,2023-05-30,933.5146907190144,25.816412146055917
2023-05-30 16:50:00,684.0,668.5519541073552,2023-05-30,933.5146907190144,73.27147679627488
2023-05-30 17:00:00,671.0,644.3039549864601,2023-05-30,933.5146907190144,71.87889024897726
2023-05-30 17:10:00,467.0,619.2884653707861,2023-05-30,933.5146907190144,50.02599366061458
2023-05-30 17:20:00,246.0,593.5548059185983,2023-05-30,933.5146907190144,26.352022356555004
2023-05-30 17:30:00,173.0,567.1539542700151,2023-05-30,933.5146907190144,18.532113283268355
2023-05-30 17:40:00,163.0,540.1385136139286,2023-05-30,933.5146907190144,17.460892862270185
2023-05-30 17:50:00,181.0,512.562699124539,2023-05-30,933.5146907190144,19.38908962006689
2023-05-30 18:00:00,530.0,484.48233794509457,2023-05-30,933.5146907190144,56.77468231290305
2023-05-30 18:10:00,552.0,455.95492034187583,2023-05-30,933.5146907190144,59.13136723909903
2023-05-30 18:20:00,255.0,427.0396790942336,2023-05-30,933.5146907190144,27.316120735453357
2023-05-30 18:30:00,123.0,397.79774580659233,2023-05-30,933.5146907190144,13.176011178277502
2023-05-30 18:40:00,68.0,368.292404670394,2023-05-30,933.5146907190144,7.284298862787562
2023-05-30 18:50:00,51.0,338.58949449284506,2023-05-30,933.5146907190144,5.4632241470906715
2023-05-30 19:00:00,47.0,308.7580367314295,2023-05-30,933.5146907190144,5.034735978691403
2023-05-30 19:10:00,23.0,278.8712165881894,2023-05-30,933.5146907190144,2.463806968295793
2023-05-30 19:20:00,4.0,249.0079335708291,2023-05-30,933.5146907190144,0.4284881683992683
2023-05-30 19:30:00,5.0,219.2552847059183,2023-05-30,933.5146907190144,0.5356102104990854
2023-05-30 19:40:00,16.0,189.71269447092587,2023-05-30,933.5146907190144,1.7139526735970734
2023-05-30 19:50:00,23.0,160.49895952869642,2023-05-30,933.5146907190144,2.463806968295793
2023-05-30 20:00:00,23.0,131.76488063720538,2023-05-30,933.5146907190144,2.463806968295793
2023-05-30 20:10:00,21.0,103.7171609551644,2023-05-30,933.5146907190144,2.2495628840961586
2023-05-30 20:20:00,22.0,76.66678125366599,2023-05-30,933.5146907190144,2.356684926195976
2023-05-30 20:30:00,13.0,51.13523305779086,2023-05-30,933.5146907190144,1.392586547297622
2023-05-30 20:40:00,6.0,28.110596326087283,2023-05-30,933.5146907190144,0.6427322525989025
2023-05-30 20:50:00,4.0,9.712317963319627,2023-05-30,933.5146907190144,0.4284881683992683
2023-05-30 21:00:00,2.0,0.4597381966946844,2023-05-30,933.5146907190144,0.2142440841996341
2023-05-30 21:10:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 21:20:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 21:30:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 21:40:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 21:50:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 22:00:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 22:10:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 22:20:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 22:30:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 22:40:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 22:50:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 23:00:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 23:10:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 23:20:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 23:30:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 23:40:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-30 23:50:00,0.0,0.0,2023-05-30,933.5146907190144,0.0
2023-05-31 00:00:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 00:10:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 00:20:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 00:30:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 00:40:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 00:50:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 01:00:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 01:10:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 01:20:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 01:30:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 01:40:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 01:50:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 02:00:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 02:10:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 02:20:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 02:30:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 02:40:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 02:50:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 03:00:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 03:10:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 03:20:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 03:30:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 03:40:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 03:50:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 04:00:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 04:10:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 04:20:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 04:30:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 04:40:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 04:50:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 05:00:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 05:10:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 05:20:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 05:30:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 05:40:00,2.0,3.007250026702459e-10,2023-05-31,934.6723814301058,0.213978720216369
2023-05-31 05:50:00,4.0,2.4589785330654625,2023-05-31,934.6723814301058,0.4279574404327381
2023-05-31 06:00:00,6.0,15.802906501850009,2023-05-31,934.6723814301058,0.6419361606491072
2023-05-31 06:10:00,8.0,36.29924231841124,2023-05-31,934.6723814301058,0.8559148808654763
2023-05-31 06:20:00,11.0,60.427730043832135,2023-05-31,934.6723814301058,1.1768829611900298
2023-05-31 06:30:00,13.0,86.61319296105356,2023-05-31,934.6723814301058,1.390861681406399
2023-05-31 06:40:00,20.0,114.08825069836855,2023-05-31,934.6723814301058,2.139787202163691
2023-05-31 06:50:00,27.0,142.42852009787586,2023-05-31,934.6723814301058,2.8887127229209826
2023-05-31 07:00:00,36.0,171.3700627467165,2023-05-31,934.6723814301058,3.851616963894643
2023-05-31 07:10:00,36.0,200.73092983401625,2023-05-31,934.6723814301058,3.851616963894643
2023-05-31 07:20:00,53.0,230.3742739507704,2023-05-31,934.6723814301058,5.6704360857337806
2023-05-31 07:30:00,81.0,260.1896424940269,2023-05-31,934.6723814301058,8.666138168762947
2023-05-31 07:40:00,239.0,290.0828571400783,2023-05-31,934.6723814301058,25.570457065856104
2023-05-31 07:50:00,307.0,319.9702761022627,2023-05-31,934.6723814301058,32.84573355321265
2023-05-31 08:00:00,332.0,349.77538932335364,2023-05-31,934.6723814301058,35.520467555917264
2023-05-31 08:10:00,367.0,379.42673702642514,2023-05-31,934.6723814301058,39.265095159703726
2023-05-31 08:20:00,355.0,408.8566053948946,2023-05-31,934.6723814301058,37.98122283840551
2023-05-31 08:30:00,308.0,438.0001961297823,2023-05-31,934.6723814301058,32.952722913320834
2023-05-31 08:40:00,246.0,466.79509408964674,2023-05-31,934.6723814301058,26.319382586613393
2023-05-31 08:50:00,262.0,495.18092575675206,2023-05-31,934.6723814301058,28.031212348344347
2023-05-31 09:00:00,238.0,523.09915454598,2023-05-31,934.6723814301058,25.46346770574792
2023-05-31 09:10:00,387.0,550.4929430609455,2023-05-31,934.6723814301058,41.404882361867415
2023-05-31 09:20:00,559.0,577.307093302295,2023-05-31,934.6723814301058,59.80705230047515
2023-05-31 09:30:00,580.0,603.4880181549194,2023-05-31,934.6723814301058,62.053828862747025
2023-05-31 09:40:00,778.0,628.9837433502577,2023-05-31,934.6723814301058,83.23772216416756
2023-05-31 09:50:00,788.0,653.7439294543295,2023-05-31,934.6723814301058,84.30761576524941
2023-05-31 10:00:00,566.0,677.7199078192738,2023-05-31,934.6723814301058,60.555977821232446
2023-05-31 10:10:00,737.0,700.8647262199295,2023-05-31,934.6723814301058,78.851158399732
2023-05-31 10:20:00,629.0,723.1331994421861,2023-05-31,934.6723814301058,67.29630750804807
2023-05-31 10:30:00,749.0,744.4819713662623,2023-05-31,934.6723814301058,80.13503072103022
2023-05-31 10:40:00,527.0,764.8695644750121,2023-05-31,934.6723814301058,56.38339277701325
2023-05-31 10:50:00,863.0,784.2564452995238,2023-05-31,934.6723814301058,92.33181777336326
2023-05-31 11:00:00,838.0,802.6050821792994,2023-05-31,934.6723814301058,89.65708377065864
2023-05-31 11:10:00,770.0,819.8800035774578,2023-05-31,934.6723814301058,82.3818072833021
2023-05-31 11:20:00,357.0,836.0478547567764,2023-05-31,934.6723814301058,38.195201558621875
2023-05-31 11:30:00,665.0,851.0774522733988,2023-05-31,934.6723814301058,71.14792447194272
2023-05-31 11:40:00,1009.0,864.9398358438389,2023-05-31,934.6723814301058,107.9522643491582
2023-05-31 11:50:00,872.0,877.6083164104232,2023-05-31,934.6723814301058,93.29472201433693
2023-05-31 12:00:00,1103.0,889.0585250380155,2023-05-31,934.6723814301058,118.00926419932752
2023-05-31 12:10:00,1063.0,899.2684498300483,2023-05-31,934.6723814301058,113.72968979500016
2023-05-31 12:20:00,1109.0,908.2184776790928,2023-05-31,934.6723814301058,118.65120035997664
2023-05-31 12:30:00,1048.0,915.8914276795016,2023-05-31,934.6723814301058,112.1248493933774
2023-05-31 12:40:00,770.0,922.2725813445658,2023-05-31,934.6723814301058,82.3818072833021
2023-05-31 12:50:00,546.0,927.3497085996582,2023-05-31,934.6723814301058,58.41619061906876
2023-05-31 13:00:00,643.0,931.1130894506828,2023-05-31,934.6723814301058,68.79415854956265
2023-05-31 13:10:00,943.0,933.5555312450704,2023-05-31,934.6723814301058,100.890966582018
2023-05-31 13:20:00,648.0,934.6723814301058,2023-05-31,934.6723814301058,69.32910535010357
2023-05-31 13:30:00,872.0,934.4615360327662,2023-05-31,934.6723814301058,93.29472201433693
2023-05-31 13:40:00,1054.0,932.9234429294512,2023-05-31,934.6723814301058,112.7667855540265
2023-05-31 13:50:00,1066.0,930.0611013903464,2023-05-31,934.6723814301058,114.05065787532472
2023-05-31 14:00:00,1034.0,925.8800565545714,2023-05-31,934.6723814301058,110.6269983518628
2023-05-31 14:10:00,1051.0,920.3883894836332,2023-05-31,934.6723814301058,112.44581747370194
2023-05-31 14:20:00,1020.0,913.596702708032,2023-05-31,934.6723814301058,109.12914731034822
2023-05-31 14:30:00,1015.0,905.518101328654,2023-05-31,934.6723814301058,108.5942005098073
2023-05-31 14:40:00,870.0,896.1681697236357,2023-05-31,934.6723814301058,93.08074329412054
2023-05-31 14:50:00,1035.0,885.5649447283251,2023-05-31,934.6723814301058,110.733987711971
2023-05-31 15:00:00,524.0,873.728880945958,2023-05-31,934.6723814301058,56.062424696688694
2023-05-31 15:10:00,684.0,860.6828192072712,2023-05-31,934.6723814301058,73.18072231399822
2023-05-31 15:20:00,718.0,846.4519441099746,2023-05-31,934.6723814301058,76.8183605576765
2023-05-31 15:30:00,938.0,831.0637412893534,2023-05-31,934.6723814301058,100.35601978147707
2023-05-31 15:40:00,909.0,814.547950544629,2023-05-31,934.6723814301058,97.25332833833974
2023-05-31 15:50:00,798.0,796.9365157611861,2023-05-31,934.6723814301058,85.37750936633125
2023-05-31 16:00:00,891.0,778.2635319482823,2023-05-31,934.6723814301058,95.3275198563924
2023-05-31 16:10:00,675.0,758.5651897819979,2023-05-31,934.6723814301058,72.21781807302456
2023-05-31 16:20:00,771.0,737.8797195425559,2023-05-31,934.6723814301058,82.48879664341027
2023-05-31 16:30:00,485.0,716.2473265661806,2023-05-31,934.6723814301058,51.8898396524695
2023-05-31 16:40:00,436.0,693.7101399277576,2023-05-31,934.6723814301058,46.647361007168456
2023-05-31 16:50:00,572.0,670.3121474395331,2023-05-31,934.6723814301058,61.197913981881555
2023-05-31 17:00:00,546.0,646.0991388420751,2023-05-31,934.6723814301058,58.41619061906876
2023-05-31 17:10:00,714.0,621.1186504107011,2023-05-31,934.6723814301058,76.39040311724375
2023-05-31 17:20:00,693.0,595.4199142884698,2023-05-31,934.6723814301058,74.14362655497187
2023-05-31 17:30:00,533.0,569.0538151143672,2023-05-31,934.6723814301058,57.02532893766236
2023-05-31 17:40:00,265.0,542.0728574176503,2023-05-31,934.6723814301058,28.352180428668905
2023-05-31 17:50:00,197.0,514.5311504079505,2023-05-31,934.6723814301058,21.076903941312352
2023-05-31 18:00:00,214.0,486.4844056606749,2023-05-31,934.6723814301058,22.89572306315149
2023-05-31 18:10:00,239.0,457.98998494807705,2023-05-31,934.6723814301058,25.570457065856104
2023-05-31 18:20:00,401.0,429.1069749432996,2023-05-31,934.6723814301058,42.902733403381994
2023-05-31 18:30:00,226.0,399.89633661856425,2023-05-31,934.6723814301058,24.179595384449705
2023-05-31 18:40:00,194.0,370.4211487863326,2023-05-31,934.6723814301058,20.7559358609878
2023-05-31 18:50:00,155.0,340.7469946863603,2023-05-31,934.6723814301058,16.583350816768604
2023-05-31 19:00:00,142.0,310.9425660490136,2023-05-31,934.6723814301058,15.192489135362203
2023-05-31 19:10:00,144.0,281.0806061633428,2023-05-31,934.6723814301058,15.406467855578573
2023-05-31 19:20:00,117.0,251.23939809595063,2023-05-31,934.6723814301058,12.51775513265759
2023-05-31 19:30:00,112.0,221.5051421114358,2023-05-31,934.6723814301058,11.982808332116669
2023-05-31 19:40:00,100.0,191.97589873520656,2023-05-31,934.6723814301058,10.698936010818452
2023-05-31 19:50:00,82.0,162.76828730226788,2023-05-31,934.6723814301058,8.773127528871132
2023-05-31 20:00:00,60.0,134.0294401768163,2023-05-31,934.6723814301058,6.419361606491072
2023-05-31 20:10:00,44.0,105.9594846869661,2023-05-31,934.6723814301058,4.707531844760119
2023-05-31 20:20:00,28.0,78.85672043167556,2023-05-31,934.6723814301058,2.9957020830291667
2023-05-31 20:30:00,19.0,53.21595743829498,2023-05-31,934.6723814301058,2.032797842055506
2023-05-31 20:40:00,13.0,29.963234954536027,2023-05-31,934.6723814301058,1.390861681406399
2023-05-31 20:50:00,8.0,11.062068447735706,2023-05-31,934.6723814301058,0.8559148808654763
2023-05-31 21:00:00,3.0,0.7805841571493896,2023-05-31,934.6723814301058,0.3209680803245536
2023-05-31 21:10:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 21:20:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 21:30:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 21:40:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 21:50:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 22:00:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 22:10:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 22:20:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 22:30:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 22:40:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
2023-05-31 22:50:00,0.0,0.0,2023-05-31,934.6723814301058,0.0
